revision_num,change_id,url,iteration_count,before_commit_id,after_commit_id,updated_files_list,at_least_one_updated_java_file,T(created),T(merged),LOC changed,subject,message,lack_of_cr_cr_smell,ping_pong_cr_smell,sleeping_reviews_cr_smell,missing_context_cr_smell,large_changesets_cr_smell,review_buddies_cr_smell,increased_code_smells
11423,I6584407200d27b4df1c10c9a5ff93cc31004ef86,https://git.eclipse.org/r/#/c/11423,2,315da5a7dce073daeea1d8a2a577307de6a772bd,4f8b011b35f3b9be6bd32eec31113ba458a2b535,:bundles/org.eclipse.ui.forms/src/org/eclipse/ui/internal/forms/FormsPlugin.java,true,2013-03-25,2013-04-01,15,NEW - bug 369657: FormsPlugin (Activator) unnecessary extends AbstractUIPlugin  https://bugs.eclipse.org/bugs/show_bug.cgi?id=369657,"NEW - bug 369657: FormsPlugin (Activator) unnecessary extends
AbstractUIPlugin 
https://bugs.eclipse.org/bugs/show_bug.cgi?id=369657",false,false,false,false,false,false
11439,Ie2a237c5b640178ea443ba8e84d10af0c31c03d3,https://git.eclipse.org/r/#/c/11439,4,17cba35344b2cd72baacd2ed69448c923f6bfa63,765bf1df0a7fa63bb7da428c8a2040fc8e48c170,:bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal/workbench/ResourceHandler.java:bundles/org.eclipse.e4.ui.workbench.swt/src/org/eclipse/e4/ui/internal/workbench/swt/E4Application.java,true,2013-03-25,2013-04-12,91,Bug 330135 - Start e4 RCP several times fails,Bug 330135 - Start e4 RCP several times fails,false,true,false,true,false,false
11513,I7fc59f89450a4e2f4f700e07a85c0388711fa50e,https://git.eclipse.org/r/#/c/11513,7,0c62c2225f3e21759ec9b3253c331d2a2209e86e,29540ac98f4bad4ba9d7dbe806b47ec97ec4b8f5,:tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/tests/UIAllTests.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/WBWRenderer.java:/COMMIT_MSG:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/StackRenderer.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/progress/WorkbenchSiteProgressService.java:bundles/org.eclipse.e4.ui.workbench.swt/src/org/eclipse/e4/ui/internal/workbench/swt/CSSConstants.java:tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/workbench/renderers/swt/StackRendererTest.java:tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/tests/workbench/SWTPartRendererTest.java:tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/internal/InternalTestSuite.java:tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/internal/WorkbenchSiteProgressServiceModelTagsTest.java:tests/org.eclipse.e4.ui.tests/META-INF/MANIFEST.MF:bundles/org.eclipse.e4.ui.workbench.renderers.swt/META-INF/MANIFEST.MF:tests/org.eclipse.ui.tests/META-INF/MANIFEST.MF,true,2013-03-27,2013-04-11,565,Bug 372466 - Part tabs no longer show that they are busy.,"Bug 372466 - Part tabs no longer show that they are busy. 

The refactoring of the first fix (I6c9829f2) has been done since it was
needed for the bug 371510, that is going to be solved in the similar
manner",false,true,false,false,true,false
11598,I6dd03256125e9579a9b04a68e768e9c72b883548,https://git.eclipse.org/r/#/c/11598,1,b361b501a7a938c8d67da25da9f51ca044fcbdc0,3203e30866d511beee2f17ffc541b33efd4750cd,:bundles/org.eclipse.e4.ui.workbench/pom.xml,false,2013-04-02,2013-04-02,2,Sync pom version with Manifest one.,Sync pom version with Manifest one.,false,false,false,true,false,false
11603,Iac8cd02e835171340e42b92f4bc4f2c861c9a2ce,https://git.eclipse.org/r/#/c/11603,1,3203e30866d511beee2f17ffc541b33efd4750cd,0825e7dace87f4602e0391cbcf3f8119d8058312,:bundles/org.eclipse.e4.ui.workbench.addons.swt/pom.xml,false,2013-04-02,2013-04-02,2,Another pom.xml version sync.,Another pom.xml version sync.,false,false,false,true,false,false
11686,I7e2ad852eea0035cef398529e4cae0b8565e7936,https://git.eclipse.org/r/#/c/11686,7,ab3df1c81b877d9075f55f9eb8e2a973cb3200c4,e3fd118163d6672b4c4ae52cc8563ac573499e20,:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/CommandToModelProcessor.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/services/EvaluationService.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/handlers/E4HandlerProxy.java:bundles/org.eclipse.e4.core.commands/src/org/eclipse/e4/core/commands/internal/CommandServiceImpl.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/TrimBarRenderer.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/handlers/CommandProxy.java:bundles/org.eclipse.e4.core.commands/src/org/eclipse/e4/core/commands/internal/HandlerServiceImpl.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/MenuManagerRendererFilter.java:bundles/org.eclipse.e4.core.commands/src/org/eclipse/e4/core/commands/CommandServiceAddon.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/quickaccess/CommandProvider.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/RenderedToolBarRenderer.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/commands/CommandManagerLegacyWrapper.java:bundles/org.eclipse.e4.core.commands/META-INF/MANIFEST.MF:bundles/org.eclipse.e4.core.commands/src/org/eclipse/e4/core/commands/ExpressionContext.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/MenuItemRenderer.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/MenuRenderer.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/contexts/ContextService.java:/COMMIT_MSG:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/handlers/LegacyHandlerService.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/ToolBarContributionRecord.java:bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal/workbench/E4Workbench.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/WorkbenchHandlerServiceHandler.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/ToolBarRenderer.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/commands/CommandPersistence.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/ContributionRecord.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/menus/WorkbenchMenuService.java:tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/commands/HandlerActivationTest.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/MenuManagerRenderer.java:bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal/workbench/ContributionsAnalyzer.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/services/EvaluationReference.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ShowInMenu.java:tests/org.eclipse.e4.core.commands.tests/META-INF/MANIFEST.MF:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/MakeHandlersGo.java,true,2013-04-05,2013-04-17,1100,Bug 382839 - [Compatibility] 'Line Up' and 'Line Down' no longer work in content assist pop-up,"Bug 382839 - [Compatibility] 'Line Up' and 'Line Down' no longer work in content assist pop-up

Restructure how the Eclipse4 commands work with the regular
Command object.  Work in progress.

Change-Id: I7e2ad852eea0035cef398529e4cae0b8565e7936",true,true,true,false,true,false
11694,I7acbde5625fab23aa7fbe8932970773dc9c07a51,https://git.eclipse.org/r/#/c/11694,3,6b8eb3648baa2ca62a8a62ce8c56c297b9a2d9ce,0996003cd8ecd96877a6c673e2884765f2818d38,:/COMMIT_MSG,false,2013-04-05,2013-04-08,27,"Bug 391481 - Contributing perspectiveExtension, hiddenMenuItem removes a menu from multiple perspectives","Bug 391481 - Contributing perspectiveExtension, hiddenMenuItem removes a
menu from multiple perspectives

Change-Id: I7acbde5625fab23aa7fbe8932970773dc9c07a51",false,false,true,false,false,false
11729,I76113d30772c3415e2032fcf2f728590dc575acc,https://git.eclipse.org/r/#/c/11729,4,0996003cd8ecd96877a6c673e2884765f2818d38,afa9c50ed8ab8dbbb384a3e06ccd39da753148d6,:tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/leaks/Bug397302Tests.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/AbstractSourceProvider.java,true,2013-04-08,2013-04-09,212,397302: AbstractSourceProvider.removeSourceProviderListener causes memory leak in many cases,"397302: AbstractSourceProvider.removeSourceProviderListener causes
memory leak in many cases

Change-Id: I76113d30772c3415e2032fcf2f728590dc575acc",false,true,false,false,false,false
11742,I9d9b07f0a05246cf79a6049f37f3d6b345abf9ad,https://git.eclipse.org/r/#/c/11742,8,dc389c8696c4adb461c6dc20d365e6c48eac10ae,54424fe820d715681180767be0937b2efa7c2ce7,:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/MenuManagerRenderer.java,true,2013-04-09,2013-11-15,18,Bug 375393 - Popup / Context Menu disapears after reopening a part (e4),"Bug 375393 - Popup / Context Menu disapears after reopening a part (e4)

Clean up any popup menus in the ContributedPartRenderer.

Change-Id: I9d9b07f0a05246cf79a6049f37f3d6b345abf9ad",false,true,true,false,false,false
11810,I1f0b0355e30ba8aa3f70caae3fdb1a1f52385083,https://git.eclipse.org/r/#/c/11810,3,5559fd5c0ccc267caf5b4059c731f05eb35c411b,26cc95b96387e7544b1e2a1f1f2e869e6120ddff,:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/testing/WorkbenchTestable.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java,true,2013-04-11,2013-04-11,47,Bug 405456 - Allow tests to disable auto-save job,"Bug 405456 - Allow tests to disable auto-save job

-Dorg.eclipse.ui.testsDisableWorkbenchAutoSave=true will disable the
auto-save tests.

Change-Id: I1f0b0355e30ba8aa3f70caae3fdb1a1f52385083",true,false,false,false,false,false
11812,I213821226aefc38fb7c4fc6b96f9f8230c823646,https://git.eclipse.org/r/#/c/11812,2,28d673a9dd17a2d9cc1f030974314259cc778298,55e517f20e45dbd2794e733645489099e7cda433,:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/MenuManagerRenderer.java,true,2013-04-11,2013-04-12,16,Bug 395839 - AbstractEList$BasicIndexOutOfBoundsException when opening a context menu,"Bug 395839 - AbstractEList$BasicIndexOutOfBoundsException when opening a
context menu",false,false,false,false,false,false
11880,I87afc4aae5b95e19ec6d8d46513da52c7150de63,https://git.eclipse.org/r/#/c/11880,2,e9506784e35a2ee2276978b4151fd0e93e99d1de,3ba9b2e264c29b017e921a97a9715efd10e4eb92,:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/MenuManagerRenderer.java,true,2013-04-13,2013-04-16,10,[405471] Incorrect handling of MMenu contribution in DynamicMenuContribution,"[405471] Incorrect handling of MMenu contribution in
DynamicMenuContribution",false,false,true,false,false,false
11912,I44d9d9434157a9cf5472d14bdce1dbe9c120227c,https://git.eclipse.org/r/#/c/11912,3,24565c440545098fd8f2835884a439bf38cac33f,fd6e1be8031b16362f8e2b6c76d180c14950e8b8,:/COMMIT_MSG:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/handlers/E4HandlerProxy.java,true,2013-04-15,2013-04-17,13,Bug 394336 - File->Close menu item is disabled even when current editor is activated,"Bug 394336 - File->Close menu item is disabled even when current editor
is activated

ExpressionContext is used from the topmost context, not the leaf.

Change-Id: I44d9d9434157a9cf5472d14bdce1dbe9c120227c",true,false,false,false,false,false
11927,I044c8b2d81aed816dd44991836447a71f1756985,https://git.eclipse.org/r/#/c/11927,5,727b38c603083aec78c44bc5fd86feb46fbb373e,eb363b1b2258fad9ecc1d2b4b774e2e28ea44aaf,:tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/tests/UIAllTests.java:/COMMIT_MSG:tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/internal/WorkbenchSiteProgressServiceModelTagsTest.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/StackRenderer.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/progress/WorkbenchSiteProgressService.java:bundles/org.eclipse.e4.ui.workbench.swt/src/org/eclipse/e4/ui/internal/workbench/swt/CSSConstants.java:tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/workbench/renderers/swt/TabStateHandlerTest.java:tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/workbench/renderers/swt/StackRendererTest.java,true,2013-04-15,2013-04-18,513,Bug 371510 - [Compatibility] IWorkbenchSiteProgressService.warnOfContentChange not implemented in 4.x,"Bug 371510 - [Compatibility]
IWorkbenchSiteProgressService.warnOfContentChange not implemented in 4.x",false,true,true,false,true,false
11938,If680a7d71c6433df37b3ddb8559acfc9346e2172,https://git.eclipse.org/r/#/c/11938,2,f01e17b84ce79de6d989026eebe3c9eec0506769,55e8e10a0ebf9296af223644461fec574842d929,:/COMMIT_MSG:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java,true,2013-04-16,2013-04-17,104,Bug 338450 - [Compatibility] List of recently opened editors not persisted across workbench restarts,"Bug 338450 - [Compatibility] List of recently opened editors not
persisted across workbench restarts",false,false,false,false,false,false
11947,If60128abd7daacb031339e2f27a2efc80c39af61,https://git.eclipse.org/r/#/c/11947,2,9af3018ce9e3ee555b2c78f1e03d61a419ffaf2c,39ad2e055304a4ba3ee7be11084823d5f00b53db,:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/WorkbenchMessages.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorReference.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/messages.properties,true,2013-04-16,2013-04-17,12,Bug 405800 - The NPE when the editor with invalid resource gets active,Bug 405800 - The NPE when the editor with invalid resource gets active,false,false,false,true,false,false
11976,I6eb4e2db49f4f465ce957f87211828a150879861,https://git.eclipse.org/r/#/c/11976,3,cef8a76a15d0104cb4e40d149ddd3c25e2f49005,c8480fb89ee97cbc0508b6804203ce184e19562c,:bundles/org.eclipse.e4.ui.workbench.swt/src/org/eclipse/e4/ui/internal/workbench/swt/PartRenderingEngine.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/menus/MenuHelper.java,true,2013-04-17,2013-04-19,37,398925: After prolonged usage Eclipse becomes unusable : java.lang.Object cannot be cast to org.eclipse.e4.core.commands.EHandlerService,"398925: After prolonged usage Eclipse becomes unusable :
java.lang.Object cannot be cast to
org.eclipse.e4.core.commands.EHandlerService

Added defensive code that  checks for unexpected return values from
IEvaluationContext.getVariable, logs a message and takes a reasonable
default action.

Change-Id: I6eb4e2db49f4f465ce957f87211828a150879861",false,false,false,false,false,false
11981,I99973d3a8cf25dc24002d136a7ff2048cac4b0f8,https://git.eclipse.org/r/#/c/11981,2,699d1912508e881107f9761d5d7c32830c250d1e,d475e95799701e533fda37565ca3e3c3a5f6395d,:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/WorkbenchMessages.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorReference.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/messages.properties,true,2013-04-17,2013-04-17,12,"Revert ""Bug 405800 - The NPE when the editor with invalid resource gets active""","Revert ""Bug 405800 - The NPE when the editor with invalid resource gets active""

This reverts commit 6a39b7ac76552bd160c621dc8f263e7935fb44b4

IEditorInput.exists() does not indicate whether the input/resource actually exists, e.g. compare editors return 'false'. With this change, opening any compare editor gives an error.

Change-Id: I99973d3a8cf25dc24002d136a7ff2048cac4b0f8",true,false,false,false,false,false
12008,I28787552d7118269862eacd738b248f0ebb94979,https://git.eclipse.org/r/#/c/12008,4,8d189373965b12aacb8569d8d0119a2ae0328fbe,81403e43ff1324e2e6acdf084ee58074cacf5e03,:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ViewReference.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/EditorReference.java,true,2013-04-18,2013-04-19,14,Bug 405800 - The NPE when the editor with invalid resource gets active,"Bug 405800 - The NPE when the editor with invalid resource gets active

2nd version of fix",false,true,false,false,false,false
12027,I4ddfe03f49cfb99139679b1193ab868aae78ebd3,https://git.eclipse.org/r/#/c/12027,2,a77b4d817e36649754cff42cebb39b7e97b34b41,ffb19df18bd31f5ae88707ca459ae76992adc695,:/COMMIT_MSG:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/ToolBarManagerRenderer.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java,true,2013-04-18,2013-04-26,281,Bug 366528 - [Compatibility] Implement IMenuService#populateContributionManager(*),"Bug 366528 - [Compatibility] Implement
IMenuService#populateContributionManager(*)

Work on using the MenuManagerRenderer or ToolBarManagerRenderer to fill
in the contribution manager.

Change-Id: I4ddfe03f49cfb99139679b1193ab868aae78ebd3",false,false,true,false,false,false
12028,I497a6efb015696372e07daf876fe8ee7faa2247a,https://git.eclipse.org/r/#/c/12028,4,36729013de698e7146905856689c846167d03fff,10239eb9f6860448f7268089dfe5a49e5734e3df,:tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/tests/application/UIEventsTest.java:tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/menus/MenuTestCase.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/CustomizePerspectiveDialog.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/menus/MenuAdditionCacheEntry.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/MenuManagerRendererFilter.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/WorkbenchWindow.java:tests/org.eclipse.ui.tests/plugin.xml:tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/tests/application/EPartServiceTest.java:tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/tests/application/HeadlessApplicationElementTest.java:bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/internal/ModelUtils.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/menus/SlaveMenuService.java:/COMMIT_MSG:tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/tests/application/Bug320857Test.java:tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/menus/MenuPopulationTest.java:tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/menus/MenuVisibilityTest.java:bundles/org.eclipse.e4.ui.workbench/src/org/eclipse/e4/ui/internal/workbench/E4Workbench.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/HandledContributionItem.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/menus/WorkbenchMenuService.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/MenuManagerRenderer.java:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/ToolBarManagerRenderer.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PartSite.java:tests/org.eclipse.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/menus/MenuBaseTests.java:tests/org.eclipse.e4.ui.tests/src/org/eclipse/e4/ui/tests/application/ESelectionServiceTest.java:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ShowInMenu.java,true,2013-04-18,2013-04-26,875,Bug 366528 - [Compatibility] Implement IMenuService#populateContributionManager,"Bug 366528 - [Compatibility] Implement IMenuService#populateContributionManager

Alternate implementation.  The model elements for populated toolbars and
menus are treated as transient data.  Must provide a ""bridge"" context
for the renderers to find and must hook up the UIEventPublisher as
they're not in the hierarchy.

Change-Id: I497a6efb015696372e07daf876fe8ee7faa2247a",true,true,true,false,true,false
12077,I62fd60d5f84f740193506ee27f8198784a8e7f38,https://git.eclipse.org/r/#/c/12077,1,0aef08438eaa44a9f60a4276bfa1028a56f040df,bf699ade30c5102fbfce3079244685ca6a1ad9d9,:/COMMIT_MSG,false,2013-04-19,2013-04-19,1,Bug 363807: [Compatibility] WorkbenchWindowAdvisor#postWindowCreate() never fired,"Bug 363807: [Compatibility] WorkbenchWindowAdvisor#postWindowCreate()
never fired

Change-Id: I62fd60d5f84f740193506ee27f8198784a8e7f38",false,false,false,false,false,false
12092,I2377dd497ecc43c7be3d7f8d5e4e68ab12b077fd,https://git.eclipse.org/r/#/c/12092,2,9acf0e81775dd307337cfacd391692e65301bd5a,4c8afc941732499a4dedd7eaa4980d9513df1716,:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/progress/WorkbenchSiteProgressService.java,true,2013-04-22,2013-04-22,7,Bug 406109 - View title still italic (busy) when view is up-to-date,Bug 406109 - View title still italic (busy) when view is up-to-date,false,false,false,true,false,false
12098,Ifbd0e94e37d43b76b1dcbfbcbacb28c262c3ec11,https://git.eclipse.org/r/#/c/12098,2,ae8f9e55beb30edb73b5287012186492c763e157,f4d4b401e552c1262b4783a8d9e5c6ee7681e24e,:/COMMIT_MSG:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/handlers/E4HandlerProxy.java:bundles/org.eclipse.e4.core.commands/src/org/eclipse/e4/core/commands/internal/SetEnabled.java,true,2013-04-22,2013-04-22,89,Bug 394336 - File->Close menu item is disabled even when current editor is activated,"Bug 394336 - File->Close menu item is disabled even when current editor
is activated

Fix is to make sure our handler setEnabled(*) is being called and the
handler enabled change firing is propagated.  Then remove calls that
generate stack overflows.

Change-Id: Ifbd0e94e37d43b76b1dcbfbcbacb28c262c3ec11",true,false,false,false,false,false
12153,I964c1d1dc181446bc0ddfdc5a153997dff3ef7c6,https://git.eclipse.org/r/#/c/12153,2,e9dbc32ff8d9f2ae3e1b9cabdcef169be10df143,c0387a10138c45d3d624a8268fc19747e27db4ab,:/COMMIT_MSG:bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/StackRenderer.java,true,2013-04-24,2013-04-24,4,"Bug 406090 - Workbench window flickers, frequent view redraws","Bug 406090 - Workbench window flickers, frequent view redraws",false,false,false,true,false,false
12177,I9cdba5c4407ae40a9e41c11c15ef3a85ab81e835,https://git.eclipse.org/r/#/c/12177,5,4f31133504d645f36439b9b0ae956c0121c1b936,f539765d499729032fbe6034251850ca18529886,:bundles/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/menus/ActionSet.java,true,2013-04-25,2013-09-20,13,Bug 384354 - Editor actions registered via extension point org.eclipse.ui.editorActions are shown twice in the toolbar.,"Bug 384354 - Editor actions registered via extension point
org.eclipse.ui.editorActions are shown twice in the toolbar.",false,true,true,false,false,false
